"1166"	12
"1211"	12
"1224"	12
"1249"	12
"1266"	12
"1297"	12
"1428"	12
"1469"	12
"1483"	12
"1518"	12
"394"	12
"397"	12
"545"	12
"548"	12
"556"	12
"593"	12
"667"	12
"901"	12
"967"	12
"976"	12
"1088"	13
"1099"	13
"1116"	13
"1128"	13
"1131"	13
"1161"	13
"1182"	13
"1187"	13
"1192"	13
"1229"	13
"1281"	13
"1404"	13
"36"	13
"377"	13
"534"	13
"669"	13
"695"	13
"714"	13
"787"	13
"828"	13
"883"	13
"885"	13
"889"	13
"909"	13
"915"	13
"1029"	14
"1165"	14
"1171"	14
"1225"	14
"1313"	14
"353"	14
"440"	14
"587"	14
"726"	14
"786"	14
"853"	14
"893"	14
"958"	14
"996"	14
"1024"	15
"103"	15
"1058"	15
"1112"	15
"1143"	15
"115"	15
"1172"	15
"1209"	15
"1263"	15
"1273"	15
"1285"	15
"1291"	15
"1446"	15
"1451"	15
"533"	15
"574"	15
"700"	15
"733"	15
"835"	15
"859"	15
"888"	15
"983"	15
"1032"	16
"1066"	16
"1071"	16
"1278"	16
"1280"	16
"1311"	16
"1419"	16
"256"	16
"453"	16
"454"	16
"691"	16
"718"	16
"725"	16
"745"	16
"801"	16
"854"	16
"860"	16
"997"	16
"998"	16
"1001"	17
"1038"	17
"1120"	17
"1140"	17
"1207"	17
"1232"	17
"1286"	17
"557"	17
"773"	17
"947"	17
"1069"	18
"1097"	18
"1105"	18
"1107"	18
"1185"	18
"1204"	18
"1230"	18
"1239"	18
"1303"	18
"1401"	18
"1478"	18
"337"	18
"359"	18
"400"	18
"590"	18
"617"	18
"618"	18
"811"	18
"812"	18
"84"	18
"862"	18
"903"	18
"916"	18
"968"	18
"1103"	19
"1117"	19
"1153"	19
"1178"	19
"1183"	19
"1206"	19
"1245"	19
"1248"	19
"1265"	19
"1277"	19
"1283"	19
"138"	19
"1444"	19
"263"	19
"424"	19
"579"	19
"703"	19
"894"	19
"1030"	20
"112"	20
"1208"	20
"1219"	20
"1296"	20
"1407"	20
"320"	20
"351"	20
"601"	20
"904"	20
"908"	20
"982"	20
"1084"	21
"1086"	21
"1121"	21
"1147"	21
"1203"	21
"335"	21
"543"	21
"758"	21
"795"	21
"816"	21
"865"	21
"906"	21
"933"	21
"965"	21
"1005"	22
"1057"	22
"1078"	22
"1113"	22
"1168"	22
"1176"	22
"1231"	22
"445"	22
"532"	22
"560"	22
"565"	22
"624"	22
"821"	22
"832"	22
"953"	22
"980"	22
"985"	22
"1006"	23
"1054"	23
"1093"	23
"1199"	23
"1258"	23
"130"	23
"1315"	23
"149"	23
"375"	23
"635"	23
"962"	23
"986"	23
"1036"	24
"1037"	24
"1053"	24
"376"	24
"459"	24
"551"	24
"634"	24
"704"	24
"730"	24
"753"	24
"863"	24
"869"	24
"1040"	25
"1045"	25
"1049"	25
"1052"	25
"1157"	25
"1163"	25
"1222"	25
"415"	25
"818"	25
"834"	25
"837"	25
"938"	25
"960"	25
"991"	25
"1149"	26
"1160"	26
"1218"	26
"1240"	26
"1284"	26
"253"	26
"352"	26
"398"	26
"422"	26
"6"	26
"775"	26
"800"	26
"836"	26
"966"	26
"1034"	27
"1070"	27
"1170"	27
"348"	27
"389"	27
"457"	27
"46"	27
"464"	27
"564"	27
"613"	27
"645"	27
"681"	27
"734"	27
"805"	27
"842"	27
"905"	27
"978"	27
"1042"	28
"1109"	28
"1129"	28
"1152"	28
"1411"	28
"279"	28
"309"	28
"362"	28
"388"	28
"460"	28
"571"	28
"972"	28
"1061"	29
"1095"	29
"1115"	29
"1136"	29
"1137"	29
"563"	29
"572"	29
"719"	29
"764"	29
"1133"	30
"1215"	30
"1220"	30
"308"	30
"537"	30
"608"	30
"843"	30
"950"	30
"1019"	31
"1023"	31
"110"	31
"1194"	31
"349"	31
"368"	31
"383"	31
"500"	31
"605"	31
"630"	31
"738"	31
"779"	31
"797"	31
"808"	31
"995"	31
"1018"	32
"1022"	32
"1033"	32
"1126"	32
"1132"	32
"1226"	32
"426"	32
"580"	32
"765"	32
"774"	32
"936"	32
"940"	32
"974"	32
"989"	32
"1139"	33
"1267"	33
"573"	33
"641"	33
"78"	33
"878"	33
"990"	33
"372"	34
"586"	34
"612"	34
"653"	34
"680"	34
"723"	34
"829"	34
"882"	34
"922"	34
"925"	34
"961"	34
"971"	34
"1020"	35
"1059"	35
"266"	35
"522"	35
"567"	35
"644"	35
"979"	35
"1244"	36
"670"	36
"796"	36
"856"	36
"1008"	37
"1090"	37
"30"	37
"364"	37
"41"	37
"583"	37
"783"	37
"937"	37
"1013"	38
"1021"	38
"1089"	38
"1134"	38
"1210"	38
"637"	38
"646"	38
"1060"	39
"1217"	39
"1221"	39
"16"	39
"370"	39
"373"	39
"503"	39
"585"	39
"622"	39
"623"	39
"731"	39
"743"	39
"752"	39
"785"	39
"874"	39
"951"	39
"1044"	40
"43"	40
"57"	40
"611"	40
"639"	40
"697"	40
"802"	40
"819"	40
"929"	40
"932"	40
"943"	40
"945"	40
"1051"	41
"1063"	41
"1110"	41
"330"	41
"350"	41
"355"	41
"547"	41
"577"	41
"610"	41
"771"	41
"963"	41
"107"	42
"1098"	42
"769"	42
"844"	42
"872"	42
"900"	42
"902"	42
"1050"	43
"1091"	43
"261"	43
"336"	43
"379"	43
"407"	43
"540"	43
"589"	43
"620"	43
"809"	43
"890"	43
"944"	43
"1010"	44
"1025"	44
"1067"	44
"1142"	44
"1188"	44
"224"	44
"539"	44
"575"	44
"638"	44
"656"	44
"688"	44
"694"	44
"761"	44
"846"	44
"896"	44
"975"	44
"984"	44
"1079"	45
"1197"	45
"236"	45
"329"	45
"552"	45
"728"	45
"810"	45
"881"	45
"942"	45
"952"	45
"1046"	46
"1135"	46
"251"	46
"444"	46
"524"	46
"664"	46
"671"	46
"760"	46
"794"	46
"921"	46
"941"	46
"956"	46
"1007"	47
"1118"	47
"339"	47
"363"	47
"366"	47
"789"	47
"876"	47
"1228"	48
"244"	48
"365"	48
"456"	48
"467"	48
"562"	48
"674"	48
"841"	48
"948"	48
"406"	49
"541"	49
"683"	49
"772"	49
"824"	49
"833"	49
"955"	49
"977"	49
"1017"	50
"139"	50
"206"	50
"297"	50
"490"	50
"570"	50
"602"	50
"649"	50
"686"	50
"806"	50
"542"	51
"614"	51
"712"	51
"749"	51
"342"	52
"466"	52
"489"	52
"768"	52
"877"	52
"1065"	53
"441"	53
"702"	53
"840"	53
"849"	53
"875"	53
"886"	53
"892"	53
"102"	54
"396"	54
"535"	54
"675"	54
"721"	54
"76"	54
"344"	55
"369"	55
"413"	55
"847"	55
"395"	56
"494"	56
"813"	56
"142"	57
"27"	57
"40"	57
"502"	57
"512"	57
"754"	57
"770"	57
"827"	57
"931"	57
"166"	58
"632"	58
"716"	58
"722"	58
"741"	58
"85"	58
"898"	58
"923"	58
"1119"	59
"391"	59
"492"	59
"495"	59
"561"	59
"581"	59
"61"	59
"615"	59
"737"	59
"880"	59
"158"	60
"278"	60
"493"	60
"609"	60
"939"	60
"140"	61
"946"	61
"1041"	62
"254"	62
"414"	62
"499"	62
"450"	63
"481"	63
"516"	63
"553"	63
"727"	63
"740"	63
"1009"	64
"165"	64
"334"	64
"416"	64
"468"	64
"486"	64
"595"	64
"60"	64
"616"	64
"619"	64
"887"	64
"959"	64
"108"	65
"128"	65
"145"	65
"171"	65
"345"	65
"387"	65
"488"	65
"672"	65
"1073"	66
"189"	66
"207"	66
"220"	66
"262"	66
"452"	66
"538"	66
"606"	66
"607"	66
"790"	66
"855"	66
"993"	66
"114"	67
"120"	67
"167"	67
"371"	67
"434"	67
"469"	67
"491"	67
"569"	67
"648"	67
"1035"	68
"392"	68
"487"	68
"497"	68
"505"	68
"80"	68
"934"	68
"160"	69
"19"	69
"384"	69
"633"	69
"687"	69
"780"	69
"409"	70
"558"	70
"647"	70
"707"	70
"106"	71
"277"	71
"463"	71
"544"	71
"949"	71
"141"	72
"20"	72
"354"	72
"513"	72
"650"	72
"713"	72
"101"	73
"1048"	73
"26"	73
"299"	73
"417"	73
"525"	73
"105"	74
"1101"	74
"221"	74
"461"	74
"311"	75
"627"	75
"871"	75
"969"	75
"401"	76
"724"	76
"778"	76
"1074"	77
"295"	77
"629"	77
"676"	77
"287"	78
"736"	78
"44"	79
"584"	79
"658"	79
"696"	79
"710"	79
"312"	80
"45"	80
"519"	80
"530"	80
"826"	80
"930"	80
"32"	81
"420"	81
"49"	81
"51"	81
"604"	81
"729"	81
"873"	81
"152"	82
"625"	82
"63"	82
"640"	82
"662"	82
"717"	82
"823"	82
"59"	83
"825"	83
"21"	84
"781"	84
"280"	85
"425"	85
"448"	85
"465"	85
"924"	85
"5"	86
"673"	86
"720"	86
"792"	86
"864"	86
"988"	86
"305"	87
"386"	87
"39"	87
"689"	87
"715"	87
"661"	88
"10"	89
"201"	89
"399"	89
"518"	89
"642"	89
"1039"	90
"3"	90
"458"	90
"506"	90
"652"	90
"338"	91
"517"	91
"52"	91
"636"	91
"693"	91
"831"	91
"163"	92
"17"	92
"212"	92
"549"	92
"578"	92
"744"	92
"1011"	93
"412"	93
"430"	93
"529"	93
"576"	93
"820"	93
"131"	95
"477"	95
"90"	95
"290"	96
"306"	96
"755"	96
"919"	96
"126"	97
"33"	97
"356"	97
"429"	97
"1014"	98
"155"	98
"507"	98
"436"	99
"1012"	100
"381"	100
"665"	100
"682"	100
"159"	101
"232"	101
"264"	101
"378"	101
"404"	101
"708"	101
"926"	101
"317"	102
"554"	102
"699"	102
"747"	102
"67"	103
"478"	104
"54"	104
"709"	104
"92"	104
"928"	104
"136"	105
"122"	106
"162"	106
"421"	106
"895"	106
"679"	107
"470"	108
"225"	109
"81"	110
"219"	111
"382"	111
"316"	112
"408"	112
"815"	112
"93"	112
"331"	113
"214"	114
"29"	114
"292"	114
"123"	115
"65"	115
"659"	115
"762"	115
"184"	116
"192"	116
"380"	116
"663"	116
"242"	117
"449"	117
"48"	117
"169"	118
"631"	119
"746"	119
"866"	119
"217"	120
"38"	120
"521"	120
"170"	121
"428"	121
"447"	121
"509"	121
"510"	121
"528"	121
"504"	122
"501"	123
"190"	124
"233"	124
"246"	124
"343"	124
"520"	124
"526"	124
"750"	124
"116"	125
"178"	125
"324"	125
"485"	125
"346"	126
"473"	126
"157"	127
"198"	127
"260"	127
"291"	127
"596"	127
"62"	127
"148"	128
"241"	128
"325"	128
"482"	128
"53"	128
"73"	128
"756"	128
"129"	129
"418"	129
"531"	129
"72"	129
"109"	130
"249"	130
"2"	131
"657"	131
"243"	132
"47"	133
"1047"	134
"213"	134
"303"	134
"68"	134
"205"	136
"223"	136
"270"	136
"879"	136
"1016"	137
"177"	137
"347"	137
"559"	137
"705"	137
"735"	137
"94"	137
"484"	138
"87"	138
"231"	142
"332"	143
"358"	143
"91"	143
"310"	145
"455"	145
"281"	146
"293"	147
"654"	147
"1028"	148
"156"	148
"42"	148
"462"	148
"304"	149
"55"	149
"763"	149
"239"	150
"86"	150
"164"	151
"550"	151
"77"	151
"498"	152
"431"	153
"660"	153
"31"	154
"690"	155
"240"	156
"150"	157
"193"	157
"685"	157
"252"	158
"472"	158
"248"	160
"315"	160
"476"	160
"227"	161
"259"	162
"285"	162
"410"	162
"443"	162
"66"	162
"411"	163
"523"	164
"692"	164
"739"	164
"199"	165
"226"	166
"319"	168
"582"	168
"321"	169
"628"	169
"684"	169
"188"	170
"367"	170
"402"	170
"451"	170
"133"	171
"137"	171
"218"	171
"229"	171
"433"	171
"651"	171
"255"	172
"99"	172
"511"	173
"154"	174
"24"	174
"432"	174
"326"	175
"327"	175
"58"	175
"83"	176
"845"	176
"283"	177
"419"	178
"591"	178
"479"	179
"480"	179
"566"	179
"514"	180
"732"	180
"751"	180
"203"	182
"23"	182
"14"	183
"13"	184
"147"	185
"124"	187
"307"	188
"340"	189
"274"	190
"209"	191
"393"	192
"284"	193
"298"	194
"474"	194
"527"	195
"250"	197
"134"	198
"272"	198
"230"	199
"208"	200
"403"	201
"515"	201
"588"	202
"200"	206
"211"	206
"597"	206
"175"	208
"385"	208
"187"	209
"4"	209
"603"	209
"271"	211
"215"	212
"88"	213
"508"	215
"435"	216
"235"	217
"322"	218
"427"	219
"678"	219
"8"	219
"95"	219
"161"	220
"71"	220
"179"	221
"180"	221
"471"	221
"143"	222
"273"	223
"182"	226
"265"	227
"655"	227
"301"	230
"568"	230
"496"	231
"282"	232
"11"	236
"185"	239
"197"	239
"245"	240
"323"	240
"194"	241
"144"	243
"483"	243
"125"	244
"228"	244
"132"	246
"153"	247
"475"	250
"186"	251
"196"	251
"333"	251
"70"	251
"546"	254
"268"	255
"238"	256
"97"	256
"135"	259
"289"	259
"82"	261
"357"	264
"12"	267
"742"	267
"275"	268
"111"	272
"89"	275
"191"	276
"28"	276
"202"	280
"234"	280
"64"	283
"176"	284
"216"	290
"183"	291
"118"	293
"15"	293
"25"	293
"328"	295
"96"	295
"22"	297
"302"	297
"276"	298
"318"	298
"9"	299
"423"	300
"195"	301
"257"	303
"269"	315
"168"	316
"748"	316
"69"	321
"173"	324
"151"	326
"210"	331
"79"	336
"405"	344
"204"	350
"313"	350
"222"	365
"172"	367
"117"	378
"237"	384
"98"	390
"7"	392
"56"	394
"127"	413
"174"	420
"121"	429
"300"	431
"1"	452
"288"	478
"286"	481
"294"	485
"181"	507
"100"	508
"258"	509
"50"	583
